id,comment,label
912,service should be better . they should concentrate on customer complaints and need to do it accordingly,['others']
913,they should clean the mat of the car with shampoo .,['others']
914,they have to do 20 more clarity services,['others']
915,1 . after servicing they have to check the vehicle of the condition 2 . they have to do the proper cleanliness,['check']
916,"when we gave our vehicle and during the time of handover should do little more improvement . they should apply the brush . first the den antier applies to someone when the vehicle arrives to you and you have done repair or service . if you have cleaned the ad touch bolt which is under the sit then its good impact on the customers . first thing is on that , other thing is secondary . when it will drive on road for 10 20 thousand kilometer then everything will come to know . when they handover the vehicle to the customer first thing is that when they open the door to sit this thing get appil .",[u'thing']
917,"car cleaning was not at all proper after washing the car . totally worst . they cleaned it from our side . not cleaning from inside as dust , soil and all . back side dickey also not cleaning . should give car to the customer with proper cleaning .","['interior', u'clean']"
918,after servicing they simply return the vehicle also they need to look whether customers were satisfied or not . vehicle seems good in conditions but later when we come our house see and still there are issues on vehicles .,['others']
919,they have to do the cleaning of the vehicle fastly,[u'clean']
920,i have the only issue in washing of car . whenever i give my car for washing i face issue in washing . they don \? t wash car properly from inside as well as outside . car was returned in same condition in condition which i have given before washing . i have to go for washing 2 3 times . toyota company should improve 100 in the washing of vehicle . when car they return after washing they don \? t clean car from inside . people at toyota who are in charge for washing they don \? t check vehicle that car is clean of not after washing . car should be shine after wash and parts of the car also should shine after wash which don \? t shine at all .,"['interior', 'part', u'charg', u'clean']"
921,external part of the car body cleaning was very good and no issues but the issues we face from internal part of the car i . e . inside the car was not much good . need improvement on cleaning part from all the end .,"['interior', 'part']"
922,they should improve in condition of car cleanliness of service because they are not completely washing the car when open the door that time we see that they are not clean the car after washing they are not check the car . staffs are not working manually in engine we see that most of dust is there .,"[u'clean', 'staff']"
923,work should be done properly . once completing the service in car the dealership service man should take trial to check the car . so that they will understand the conditions etc .,"['work', 'check']"
924,they should more improve in washing service staffs are not clean the car properly .,[u'clean']
925,after servicing i have still dust on my car . after completing servicing when they washed our car that time they should check and after that they should deliver to customer . but after servicing we have to tell them cleanliness is not here then they cleaned it . client should take care about when they deliver customer cars it should be well maintain anyone should not complaint against lack of service .,"['check', u'clean']"
926,cleaning parts need to improved more . basis on last service my vehicle bottom and top is not cleaned well .,['part']
927,car should be cleaned from inside after servicing . if they left something while servicing and car has cleaned very well so that time customer ignore that things . but cleaning is not done properly so customer is unhappy .,"['interior', u'thing', u'clean']"
928,"i am not satisfied in cleaning of the car . they are not focusing on car cleaning properly . if we asked them then they said as you have not taken 2 , 3 policy . many dust is there . very small place like back side of the car , near by seat dust is available . some soil is there under the tire .",[u'clean']
929,"the customer who sits over their they give service properly . the vehicle should left inside number wise . if their would be big work in vehicle should inform to come tomorrow . if they want to take money like 15 , 00 1600 like for washing should wash properly .","['interior', 'work', u'charg']"
930,they do the work only just for formality but they do not clean the car properly . there remains dust inside and outside also because my car was full of dust so i have complaint twice for this matter . if a car comes for servicing it should be 100 complete . cleanliness is not like that booming and washing is enough .,"['interior', 'work']"
931,they are not doing the proper interior cleaning,['interior']
932,while servicing they did not wash the car properly . they should notice the cleaning process .,[u'clean']
933,dealership staffs are not properly cleaning the car some of dots are see in mirror so that should be improved .,['staff']
934,water washing they are do good but inside of car they are not cleaning properly small small parts also they are not clean .,['interior']
935,they should clean the vehicle properly from inside and should use cloth twice .,['interior']
936,monitoring should get properly to staff . cleaning should done in time also they should do monitoring properly . also they should provide all the things in time .,"[u'thing', u'clean', 'staff']"
937,cleaning service should be improved . they should neatly wash the front back side of car .,[u'clean']
938,when oil servicing the car they are not properly looking after the cleanliness . if their hands become oily and then without washing the hands they directly touch the car body .,['others']
939,they did not done proper cleaning at the down part of my vehicle,['part']
940,they should focus on staff,['staff']
941,"at erode dealership there is lack of staffs . due to lack of staff the services are incomplete . hence , they need to increase the staffs . at salem all the service is good as they have enough staffs and their interior cleaning and water wash , by seeing the car after service we feel that the car is totally new .","['interior', 'staff']"
942,for water washing the dealer person said that there is no a person in not available so will do the same in next day previous it was good presently they are washing interior parts only not at external parts .,['interior']
943,car washing should be done properly . every time i complaint about car washing .,[u'clean']
944,after servicing they should clean the car properly . maheshtala road is very much rough and dusty that \? s why when we are returning back after servicing the car was covered with dust but that they don \? t clean again . they should do this .,[u'clean']
945,1 . they have to do proper interior service,['interior']
946,washing should be improved and they should clean the car properly . there are stain of washing powder and water droplets on car and they should clean it properly .,[u'clean']
947,"inside of car dealership staffs are not cleaning properly so they should cleaning the car properly like gas board , car net inside of car .",['interior']
948,washing need to be cared .,[u'clean']
949,after servicing washing of headlight was not proper . they should focus while changing parts like headlights .,['part']
950,they should done the work on vehicle in cimmited time and should update the customer how much time they are going to take .,['work']
951,"whenever we give our car for servicing , they never do it properly . they do not clean the car carpet . they only clean the car when prior payment is done . they do not clean the car at all if we do not pay before servicing or pay late . they do not even clean the dust settled on the car .",[u'clean']
952,they are not doing the water washing properly after servicing,[u'clean']
953,after servicing the car they are not cleaning the car properly so that service should be improved .,[u'clean']
954,they should clean the vehicle properly after servicing .,[u'clean']
955,washing of vehicle is not proper . after washing the cleanliness is not proper . the water is falling down from the car . they should improve in washing servicing otherwise everything is good . at last servicing the washing work is not proper,"['work', u'clean']"
956,"they should improve on the work done . there is no issue if they give the car delivery late but the servicing should be done properly . there was a leakage in the engine of my car , so when told about this they asked me to tell the issue in the next servicing . when ask the issue to be repaired on the next servicing they say that it should have been told before 2 to 3 days . there is same issue in nandi , viva , ravindu like they say that it would take 2 to 3 .",['work']
957,they should clean the vehicle before give it to customer .,[u'clean']
958,"they are doing the water washing at sunrise , due to less parking area . 2 . they have to clean the vehicle in front of of customer 's with in one hour",[u'clean']
959,"after service polishing of spare parts was pending . they said we don \? t do this . they put normal newspapers on foot mat . on driver side of foot mat of newspapers . i have another vehicle of hyundai and they do service very properly and complete . they do polishing of vehicle from inside as well as outside . we have paid 2 lacs for innova car and they only do servicing of tiers . they don \? t even do proper service on spots because this is free service . if even , we take paid service we have to pay 1000 just for washing with only water . toyota brand is taking 1000 rupees but they should at least clean it as that level . they need to improve only on washing . they don \? t even ask after washing when we go to take car after wash we found water stains on car . so there is no meaning of washing car and going far 70 km from home .","['interior', 'part', u'charg', u'clean']"
960,"espirirt toyota need to look after the customer service in terms of cleanliness . ended up the service staff need to screw up to do the work properly . other than that everything was good . atlast they leave the cleanliness part simply , even they could not complete those work or else the available person will remove the dust simply over the car leave us .","['work', 'staff']"
961,while giving the car we mention all the issues persist on car but after servicing the car while delivering they don \? t mention anything regarding the same . thus they need to appoint a person to elaborate and describe the car issues correctly .,['others']
962,there is problem in cleanliness . in last servicing there is issue in cleanliness seat problem i have already give the complaint regarding the seat he told me that in your second servicing the issue will be slove . the car was not clean . they did not clean the car from inside . sometime there is an issue in cleanliness . they should clean the car in good manner .,"['interior', u'clean']"
963,after servicing they don \? t do cleaning of car properly . they should pay more attention towards cleaning of vehicles . after washing there should be a checkup point they should check that vehicle is properly washed or not .,"['check', u'clean']"
964,there was a little problem in cleanliness . there were spots on the glass of my car which they did n't clean . then they cleaned it immediately after i complained them about it . anant toyota should improve their cleaning . the customers should n't find the need of complaining . nothing else they should only look into cleaning .,[u'clean']
965,they should improve in washing services so it will be good for us . they give less attention in cleanliness . staff should clean the vehicle properly so it will be good,"[u'clean', 'staff']"
966,"at lanson dealership water wash is not good . for this i have complained as well . engine , interior wash , under seat , glass etc . these place i have observed but they have not cleaned well .","['interior', u'clean']"
967,water wash is not done properly that need to be resolved . a scratches occurs in right side of the car while oil servicing this need to be improved . may be by covering with something and need to services the car accordingly .,[u'clean']
968,the main correction should do in washing . if they are washing the vehicle then its their responsibility that they should wash vehicle properly . customer should not get a chance they here is not washed properly like polish here and their .,[u'polish']
969,they have to do some more modifications interior servicing .,['interior']
970,"water service is not done properly hence , need to do the water service properly .",[u'clean']
971,already we have to be worried because sometime service center is not opens so we have to visit on second day . when we go to receives our car after service they don \? t wash car properly . they just give car by washing it with cloth . they don \? t clean our vehicle completely .,[u'clean']
972,they have to do the proper cleanliness . of the vehicle,['others']
973,they should improve the quality of cleaning,[u'clean']
974,1 . they are taking more time for water washing . 2 . they have to provide water washing centers .,[u'clean']
975,cleaning should be done properly and there should not be any stains . the water stains very left on my car and the washing center staff should do their work properly . the car should be spotless clean when it comes out of the service center after servicing .,[u'clean']
976,they should clean the vehicle properly and from inside also .,['interior']
977,the workers who are in the dealership should co operate and guide customers . they should clean car with their vacuum . the workers who work in service center they should do their work properly . advisor should advise their labor workers that when customer come with car they should clean their car inside and outside by using vacuum cleaner .,"['interior', 'staff']"
978,they should solve the customers complaints and should focus on improvements .,['others']
979,car not clean proper as per our wellness . cleanliness should be proper .,['others']
980,they should check the cleaning of the vehicle before give it to customer .,['check']
981,at lanson dealership does water washing on exterior part and do not do cleaning in interior part and the dust remains . hence need to clean well on interior parts as well .,['interior']
982,basis on their cleaning part of car the interior was not cleaned well . i was not satisfied on their service and no one is making the follow up for this kind of service . in a day at dealership they receive 50 cars for servicing but the dealership does not have that much of manpower . i purchased toyota car to use so long period but after complaining and complaining i fed up with their service .,['interior']
983,the washing should be perfect . 2 \) the vacuum cleaning and the glass should be cleaned properly .,[u'clean']
984,they clean the vehicle but however i am looking in the vehicle they don \? t do in that manner . when customer tell some work to them they should do that but they don \? t do that . they should clean interior properly . interior cleaning is less .,"['interior', 'work', u'clean']"
985,in cleanliness washing cleaning was not proper . we have to visit 2 time for washing . they should wash the car from inside base part .,"['interior', u'clean']"
986,"once i had given car for servicing and mentioned regarding the oiling and ac repair service . serviced the oiling but did not serviced on ac part . thus i faced a lot of problems and also the dust got exceeded and the problem as well . hence , i went again and given the car servicing and also for that i had to pay the charge again . felt this was unnecessary for me to make round of twice a time twice a payment","['part', u'charg']"
987,cleanliness should be looked into . they do n't pay attention at the car 's cleanliness and small spots on the car are always visible . they just clean it little bit here and there . they are charging money for it but still they do n't clean the car properly and leave dirty car at my house .,[u'charg']
988,water service need to do properly . car should clean before handing it to its customers i . e . on delivery time . we cannot able to do water washing of car hence we give it to dealership hence the dealership need to wash the car properly .,[u'clean']
989,due to hurry while doing interior cleaning the cleaning part of that is not done properly . they do like this when they get more number of cars . takes long time to removing the painting stiches . services need to be done quickly .,['interior']
990,they should improve the quality of the work and should use cream in washing so that car can shine,['work']
991,while washing car they do not wash on bottom part . thus they need to look overall and do the service properly .,['part']
992,they should improve on cleaning of car . last time due to water problem they did not clean my car properly . they should store sufficient water for cleaning and they should clean vehicle properly .,[u'clean']
993,"they don \? t polish our car properly . we have to stand on their head to complete the washing properly . they just say we will wash your vehicle complete but this is happened from last 2 service with me , they said they will wash car completely but when i went to take car near 4 5 pm they say polish of car is pending . we have to stand there and forcefully we have to tell them to complete service . we want them to do proper polishing of vehicle . it is ok if i am going i will do it forcefully from them but if my drivers go to service centre car will remain the same even after service .",[u'polish']
994,there are less cleaning equipment and facilities in the service center due to which the car cleaning is n't done properly .,['others']
995,1 \) they have to change the washing staff 2 \) they have to increase the service advisors . 3 \) they have to provide supervisors .,['staff']
996,1 . they have to clean the interior parts,['interior']
997,"the staff of grand toyota are n't proper and they never clean the car . even if we give them our car for servicing for 2 3 times they never do the servicing properly . since the time 20 , 000kms servicing is done there is something or the other in the car which does not work . the rearview mirror has stains on it and we always have to tell them to clean it . but later we have to do it ourself . they should be trained properly regarding the cleaning of the cars .","[u'clean', 'staff']"
998,"they should more focus on internal cleaning of car . in charge of dealership should check full car from inside also before deliver car to customers . technician do their work but in charge should take final step . if they found any problem in cleaning , they should give car for cleaning again . it will be very good if they do like this .","['interior', u'clean', u'charg']"
999,"i am little sad with the condition n cleanliness of vehicle . reason behind my sadness is they took normal cd from my sound system after that i was having some important thing in my car they also took that and took some changes rupees from the car . i have suggestion that your staff should work smartly . all the things in car should be return to the customers . work should be complete on trust base . if we ask for oil change but oil is good or little down , they should top up that oil . diesel engine have lots of different if we put new of old it won \? t feel changes . they should forceful tell them that customers not should face any problem . if you found anything in our car so this is your responsibility to put that thing as it is on that place .","[u'thing', 'work', u'charg', 'staff']"
1000,they do not do the service properly for what we say . even a small problem as well we mention to them need to resolve it promptly .,['others']
1001,"they not done a car washing prospered way another which service they provide , which is very good . many time when i gone outside with my car that time . i saw water stain in my car , and inside a car also dust or water stain remained so they should clear a car properly and also inside a car they should work properly . another service is good we are satisfied but only we faced problem in cleaning service .","['interior', u'clean']"
1002,"we are giving the more amount for water washing , but they have to do proper cleanliness of water washing to the car",[u'clean']
1003,"after servicing my car , cleaning should be improve . there workers are not properly washed car . while they are washing car then , we are showed dust , after they are washed it properly . hence washing should be improve","[u'clean', 'staff']"
1004,they should clean car properly .,[u'clean']
1005,they should clean the vehicle properly,[u'clean']
1006,there should be transparency at the time of servicing . like changing of parts . they should keep record of parts which parts are damaged . some parts they written it but also disappear .,['part']
1007,"car condition and water wash in anaamalai dealership should be improved because after the water wash of the car , the stain remains the same in the glass . in galas there is dot dot even after water cans with the clean water they should wash the window glass of the car .",[u'clean']
1008,they have to do the proper water washing and cleaning of the vehicle,[u'clean']
1009,they should give proper attention on cleaning of car . before hand over the car to customer they should check it properly .,"['check', u'clean']"
1010,1 \) before delivering the vehicle once again they have to clean the vehicle .,[u'clean']
1011,vehicle should be clean properly,[u'clean']
1012,they have to do the proper water washing and cleaning of the vehicle,[u'clean']
1013,after servicing our car they should be properly cleaned our car . if we are told them our car is not cleaned properly but they told us \? we clean like that only . so i complained some times for cleaning purpose but not response for me . so it should be improvement .,[u'clean']
1014,"when i give the car at service center that time my car was cleaned but when i taken from there that time it is dirty , i am clean my car properly they make dirty . my car engine also not clean when i told to them to clean it but they not did the same . these things must be improved .",[u'thing']
1015,"water service must be improved . interior cleaning should be do properly then i will go for it next time , they not properly check when i leave the car at service center they don \? t know what they do .","['interior', u'clean']"
1016,"dust is remains same , after clean the water still dust not clean . they must do the cleaning properly , it should be doing properly .",[u'clean']
1017,cleaning of the car was not proper . they do not do cleaning as per the requirement . the cleaning is compared as per what the driver do . they should do all the things properly . like back side portion of the car needs to be cleaned properly . they do not open the dekie for cleaning purpose . i had done dry cleaning for my car it means that interior parts and outside parts need to be cleaned thoroughly . but when i checked the interior parts stain remained the same then i showed to them then only he cleaned in front of me itself . he was not cleaning but just sawed and said \? sir some of the stain remains the same \? . they know what material should be used for cleaning the dust . if the customer paying for dry clean then he should get that clean . the service center should know how to clean this .,"['interior', u'thing', u'clean']"
1018,they not clean a car to an inside and also they not clean dashboard in car they not used cream to clean seat cover . where is soil have in car which was remained like that it was not clean it in car had stain which was also clean it much batter then we clean our car an outside they clean much batter compare to service center people .,['interior']
1019,servicing quality should be improvement . after washing our car it had remains at dots of water . so it should be properly cleaned .,[u'clean']
1020,they should do washing properly .,[u'clean']
1021,"not properly washed my car also left side window not washed , so , washing should be improvement",['others']
1022,they should clean car properly .,[u'clean']
1023,they should wash car properly .,[u'clean']
1024,they should clean car properly . sometime they not clean car at all of we keep in service center they gave as it is .,[u'clean']
1025,you should have skilled labor not unskilled labor . because of unskilled labor physical damage happened . they should have good product for cleaning like vaccume cleaner process should be fast not manual process .,['staff']
1026,workers should clean a car properly .,['staff']
1027,after servicing they give car to us . they should improve the condition of car . we found scrateches on car . so they should do work properly .,['others']
1028,washing should be doing properly .,[u'clean']
1029,they are not proper cleaning for interior . 2 . vehicle getting the scracks,['interior']
1030,they should clean a car properly . which small small thing have in car those should be clean properly .,"[u'thing', u'clean']"
1031,"1 \) the cleanliness and water washing is not good , due to more vehicles , so they have to increase the service centers .",[u'clean']
1032,in this service center whatever we say the same work are done . they don \? t apply their own brain . they should work as per their own brain . like if there is a dust in desk board then it should be cleaned .,['work']
1033,full water wash should be provided while servicing the car . a . c wiper cake small place also needs to be cleaned properly cleaning with hand placer needs to be cleaned properly . cleaning with hand place needs to be cleaned problem there should be no space for that .,[u'clean']
1034,"the washing is not proper every time , all times there were washing problem . hence it should be improvement .",[u'clean']
1035,"cleanliness of car are very poor , we pay for cleanliness for our car , so if we tell anything to them about cleanliness then they told , our advisor which way told us like that we do . it 's our car , we pay the bill , so they should concentrate to us not to any one . they not have talking way and also cleanliness also not there . i done my innova car servicing in uttam toyota , there staff are very good and also they do proper work grand toyota dealership people should talk to a customer to proper way and also they should clean a car properly .",['staff']
1036,"there is a problem in cleaning but it will be convenient if location comes in bhuj . if they did any mistake , so they should improve there self after all we buying costly car .",['others']
1037,cleanliness should be doing properly . who doing a cleaning . those was not done a cleaning properly .,[u'clean']
1038,which dust had an inside which should be clean properly .,['interior']
1039,"the washing should be clean and it should not be said by us again and again . while washing the car , if there is things inside they should keep it inside and handover to customer .","['interior', u'clean']"
1040,while we are giving our car for service at that time it is clean but returning back there was a oil stain in the set if we ask they say some different answer they charge spate for interior cleaning . we have given for regular service . the apply greece in the car at the same hand they return the car it should cleared . haven \? t done the service from outside . when we compared with the market the company standard service is good . the charges are fixing as per your service .,"['interior', u'charg']"
1041,they had not done cleaning properly . they should do it in better way .,[u'clean']
1042,"there service was good , but , cleaning and washing are not proper , hence it should be improved .",[u'clean']
1043,car window was not cleaned . cleaning was not done properly the interior part of car was not cleaned .,['interior']
1044,after servicing my car they do not properly clean and wash my car,[u'clean']
1045,the cleaning is not proper in service centre . they do not apply paper in mat while cleaning . washing are also not proper . their was a mud stain on my car .,[u'clean']
1046,if should be improvement in cleanliness .,['others']
1047,they not check an inside a car after servicing they should check a car properly to an inside because when we done a servicing that time dust was remained like that an inside a car so when we informed them after that they cleaned it but it should be not happen before hand over a car they should check a car completely .,['interior']
1048,proper cleaning require during servicing,[u'clean']
1049,while the service done they should self drive and then handover to the customs . we drive at high way so that is a problem we use to come this with the service center .,['others']
1050,the staff over there takes more leave . the staff is very eland they should increase the staff . the washing needs to be done properly and in a standard from . the service wo n't take much time as compared to washing time .,"[u'clean', 'staff']"
1051,they should clean the car properly .,[u'clean']
1052,they have to do the proper water washing and cleaning of the vehicle,[u'clean']
1053,after delivery when i check the car cleaning not done completely . actually there is a water problem so they not clean it properly .,"['check', u'clean']"
1054,"which have there washing staff and after washing which staff have for cleanliness they should them . another then they should appoint supervison on them and should concentrate on them which way they work and what they do which is proper they stands a car an outside customers also stand an outdi , then they give a car key to a customer . washing staff should concentrate on them work . if they do like that , so it will good .",['staff']
1055,car condition and clearance car interior part was not cleaned properly they should clean neatly then it will be fine . other services are good .,['interior']
1056,no improvement require,['no improve']
1057,at uttam toyota service they work as per the government office . the person are spending for that they should work properly as per the customer needs they need to be satisfied .,['others']
1058,if the customers are saying that this area needs to be cleaned but they don \? t do that . they don \? t deliver the car at given time i said there is a mud in tank that place they have not cleaned . the just clean for the sake of cleaning . if they are painting on underbody the that paint is colored on that ring also that thing also not taken care . if they are painting on fortuner car it will be hurter so much . they don \? t care for the customer cars . they just apply the wax for formality in desk board . they don \? t clean the entire car deeply they just format from the outer side of the car . in service center there is good equipment for cleaning the car like vacuum cleaner then also they won \? t clean it thoroughly . the honda servicing is good as compared to toyota . the staff use stereo for cleaning purpose . the streak are pushed very has at the time of cleaning . i have service center the staff are very less . there is only one staff in washing area the pressure is fully on that one guy he is also an under staff only .,"[u'thing', 'staff', u'clean']"
1059,they should more concentrate on cleanliness of car,['others']
1060,they did not wash car properly stain remain same on the car . they staff should wash the car properly .,"[u'clean', 'staff']"
1061,while car cleaning the oil stain remains the same and it should be improved . customer response is not proper .,['others']
1062,the workshop manager who looks after cleaning of car so they should look after it properly . i had given my car for cleaning there was some dust . so it was there responsibility to see after it .,"[u'clean', 'staff']"
1063,washing should be doing properly .,[u'clean']
1064,car condition and cleaning needs to be taken care by the service center . the car cleaning needs to be cleaned properly . it should be in ok condition . in which the customer should be satisfied .,[u'clean']
1065,there have water service facility so there should be have water service facility .,[u'clean']
1066,they should clean a car properly .,[u'clean']
1067,staff is not good in dealership . they tell us something and do different things . the work they take should be done on time . the washing is not done properly . they just clean with the hand cleaning needs to be done properly . i also has mahindra car their washing system is good . the service center of mahindra washing system is proper they clean from front and back clean is good in mahindra service center . the rudra toyota spray gun is from both the side they clean and mahindra washing system is proper . the toyota management director they should put some pressure on their staff . is the customer happy or the service center if they bring their car for servicing \? if customer comes for servicing they provide tea \? water facility with that it is not fine . if we come for any work to the service center that work needs to be completed properly . if the part is not working properly that part should be changed . they should not do that it is not the repaired part . it should be changed so that the customer is paying for that part . the toyota servicing should be done properly this is the only one thing .,"['work', u'thing', 'part', u'clean', 'staff']"
1068,i went to service center two times but also two times they do not solved my car tires problem and they do not properly washing and painting my car . they should solve customers expectation . my car had front side track up they do not correct it .,['others']
1069,in car interior should be have more dry cleaning .,['interior']
1070,they are not cleaning the car properly after delivery of car we found dust in it they should improve it .,[u'clean']
1071,the technician himself needs to clean the car throughtly . the car condition should remain the same as same as while returning to the customer also . full rush stain was on my car . my car was fully covered with dust . the technician should check the car for cleaning and then only return it to customer . then only the customer will be satisfied .,"['check', u'clean']"
1072,in lanson nandanam dealership the water wash is not proper like the stains used to remain the same . from a z clear water wash should be provided to customer .,[u'clean']
1073,after the servicing the car condition and cleaning need to it checked properly . at the time of car leaving at service center i said to them i am using my car for personal use . dark alone came so that full dust was inside my car . the interior parts what i said was cleaned properly but it i haven \? t said that i am using my car for personal use . so the leaving should so i request them to clean my clean properly .,"['interior', 'check']"
1074,they should clean a car properly .,[u'clean']
1075,"after servicing our car they do not properly cleaning washing the car , hence it should be improve .",[u'clean']
1076,the noida place were located there the water tds are high . when they use for cleaning with this water the car is scratched .,[u'clean']
1077,no improvement require,['no improve']
1078,they should clean the car with clear cloth,['others']
1079,it was my free service but till the time they finish the service they have not clean the car and returned to me . so i complaint to the manger so he called the staff to wash my car properly . so my time was wasted . they should complete full service and the handover to the customer .,"[u'clean', 'staff']"
1080,i went out at night time it was around 12 00 at that time my car break down . i made a call on 24 hrs service . they came and checked the problem . so that they said it had problem so they took the car to showroom the opened the dealership and the staff came and serviced within 1 00 they deceived my car . i had a good experience with calicut cherivannur dealership .,"['staff', 'check']"
1081,interior parts needs to be cleaned properly . the staff should improve on cleaning .,"['interior', 'staff']"
1082,they should give same care on cleaning by dealership .,[u'clean']
1083,they should share the problems with the customers about their condition cleanliness of the car .,['others']
1084,should be provide them more time for washing then they wash a car properly .,[u'clean']
1085,mechanical staff should improve their work .,['staff']
1086,"when car go for washing , so there have only 2 3 worker for washing and also thee have lots of car , so they have to service all car and washing also . for this they take lots of time , so i washed my car an outside . they take lots of time and also they not washed a car properly because there have no time so much , so it should be improve and also worker should be increase , because of this they can improve their service .",['staff']
1087,they should clean car properly . there are again not washing the car from inside only washing from outside .,"['interior', u'clean']"
1088,"they do not properly cleaning the servicing car , they clean the car only outside but inside were not cleaning , 2 to 3 times i was taken away my car for cleaning only , but they are not properly clean the car .",['interior']
1089,washing needs to be done properly .,[u'clean']
1090,washing needs to improved . the should clean the car throughly and neatly . washing needs to be good the advisor who takes the car for servicing . he needs to give time allotment to their staff . my car was stuck after the servicing my car took much more time . it took 2 hours to come out the cleaning is not proper in washing . it should be cleaned throughly . it take 2 to 3 hours for cleaning the car but it should clean throughly . the interior parts should be cleaned . glass needs to cleaned . the polish needs to be done properly .,"['interior', u'polish', 'staff', u'clean']"
1091,washing needs to be done properly .,[u'clean']
1092,they should wash properly .,[u'clean']
1093,i will never visit to this dealership . i will visit to other dealership .,['others']
1094,car condition and cleanliness should be proper . they should explain everything to a customer which servicing they done in car .,['others']
1095,"avoid use of chemical , because after servicing my car it was good looking , but after two to three weeks cars body color fully damaged and there was a dots on the glass , so they should avoid use the body washing loshans while washing the car . .",['others']
1096,water service cleaning should be done properly . oil and brake condition needs to check properly while delivery .,"['check', u'clean']"
1097,if the customer says the cleaning is not good then that needs to be taken car by the service advisor . only one time the car needs to cleaned properly . the customer do not want to visit again for the same problem . many times we are sending our car to service center . because customer has no more time because they needs to go out sometimes .,"[u'clean', 'staff']"
1098,there should be improving in cleaning . cleaning needs to be properly done . the dust should be removed .,[u'clean']
1099,"there should be cleaned skill or manpower , so it will be better . according to me i think they clean with the machine instead of man . if the man clean then it will be good . so , they should care this thing .",[u'thing']
1100,after servicing car condition and cleanings the don \? t do proper wash we used to say them about the cleaning . they should wash proper and then deliver the car .,[u'clean']
1101,toyota has more customers . because of that problem raised . because raipur service center has closed . so many car goes to bhilai because the customer are more . there is a problem in worker works . the human resource are very less in service center . the cleaning is done very slowly . it is not fault from service center . because in service center the human resource are very less and has more demand . because the raipur and the customer bhilar has not did service center because the customer is only the customer the service center should care for their customers .,"['staff', u'clean']"
1102,i am not satisfied with the working quality . because the mechanic sits on the car with the hand full of oil and greece and same things are touched here and there in the car the black stain are visible in the car . they need to wear grouse or grown but there they wo n't wear anything because of that our hands are be dirty . at the time of servicing they should follow all the instnction and follow . cleaning needs to be maintained when the mechanic sits on the car so he should be very crane that the stain should be there here .,[u'thing']
1103,they not wash are properly but clean it . from inside the car when we open dikki . i found dust over there so they should give attention about that otherwise ok .,"['interior', u'clean']"
1104,"cleaning needs to be done properly . all the minor things need to be cleaned properly . all the time the dust remains the same . so that at night travel , from the car front mirror we can \? t able to see properly .","[u'thing', u'clean']"
1105,management should improve their responsibilities .,['staff']
1106,"washing and washing team is not good . the dot remains the same on the glass while cleaning , then i took my car to private for cleaning .",['others']
1107,"after servicing they do not clean the car , the cleaning is not proper from outside , but inside clean .",['interior']
1108,they should properly check car before hand over to the customers,['check']
1109,they should give attention to cleanliness of car after servicing . they should clean car properly .,[u'clean']
1110,car should be wash properly car servicing should be doing properly .,[u'clean']
1111,they should improve their service in cleaning . the workers who are involve in cleaning process should work under manager as the management should looks after them . there is not proper service . i felled they should improve it some word .,"[u'clean', 'staff']"
1112,after the car service they ask for final and small small parts needs to be finalized . they should be very careful while asking .,['part']
1113,car should be clean properly .,[u'clean']
1114,there should be good mechanic who clean the car properly . machanic should work properly .,['others']
1115,they should do proper clean the car .,[u'clean']
1116,during my last car serving i was drop my vehicle in service centre at 8 30 am for servicing and i was pick my vehicle after servicing at 7 00 pm during this long time period they did not wash properly my then i called service staff told and showed him how they wash my vehicle \? then the clean it during servicing the vehicle they need to struck supervision by their technician or saviors .,['staff']
1117,they should clean car properly .,[u'clean']
1118,after servicing and cleaning the car needs to be check thoroughly and the deliver the car to the customer .,['check']
1119,dealership should clean a car properly because they not clean a car properly .,[u'clean']
1120,"which they done a cleaning in car , which should be improve always we have to tell them which was clean or not . then done a cleaning but after told them . because of it we have to wait there . when car came an outside after servicing then we checked a car than we told them it was not clean . then they do it . they should clean a car before we told them advisor should take care about customers have no complaints they should not doing one mistakes again and again then they said sorry that \? s why they should consent rate in cleaning .","[u'charg', 'check', u'clean', 'staff']"
1121,cleaning needs to be done properly . the vacuum is not proper . at small place also the dust remain the same so it needs to be cleaned properly . they should take cars o this part .,"['part', u'clean']"
1122,at the time of service they are not clean the car . the 1st service was free of cost but they don \? t complete all the work at the time of service . he said me all service are chargeable . they just change the oil and other work remained the same . on free service all facility needs to be available the should work properly .,"['work', u'charg', u'clean']"
1123,they should clean a car seats properly .,['others']
1124,they are not cleaning the car properly . i had given complaint also . they are not cleaning the car inside . they clean only from outside .,"['interior', u'clean']"
1125,after servicing before giving car to customer they should check car properly that all the work done correctly or not .,['check']
1126,they should clean and wash the car properly they should systematically clean the car . so customer don \? t have to complaint about the work their should be one advisor or supervisor who look after the work .,"[u'clean', 'staff']"
